name,address,lat,long
Lidl,"[Dunmore Road, Newlands, Dublin, Co. Waterford, Ireland]",52.2345505,-7.02841
Supervalu Moriarty Group,"[Palmerstown, Palmerstown, Dublin 20, Ireland]",53.3538208,-6.3714399
Patrick Thornton,"[2 Ballymount Road, Newlands, Dublin 12, Ireland]",53.3181496,-6.3654799
Reliable Stores Ltd,"[U3 Roselawn S C, Blanchardstown, Dublin 15, Ireland]",53.3821411,-6.3783302
Lenard's Fresh Foods,"[Blackrock, Blackrock, Co. Dublin, Ireland]",53.30139,-6.17747
Frank Mulhall,"[5 Newtown Park, Blackrock, Blackrock, Co. Dublin, Ireland]",53.2871094,-6.1771798
Spar,"[Malahide Clare Hall Malahide Road, Clarehall, Belcamp, Dublin 17, Ireland]",53.409729,-6.17835
Quinns,"[Main Street, Shankill, Blanchardstown, Dublin 18, Ireland]",53.3490105,-6.34343
Centra,"[North Main, Tymon, Dublin 1, Ireland]",53.2883797,-6.3568001
Centra Foodstore,"[Rathmore, Co. Kildare, Ireland]",53.21891,-6.56456
Windsor Market,"[Belgard Road, Tallaght, Dublin 24, Ireland]",53.3058205,-6.38167
Spar,"[Unit 18 The Village Green, Main Street Tallaght, Tallaght, Dublin 24, Ireland]",53.2890701,-6.3640199
Spar,"[3A Monkstown Crescent, Dún Laoghaire, Blackrock, Co. Dublin, Ireland]",53.2936096,-6.1501002
Londis,"[45 Monkstown Avenue, Monkstown, Monkstown, Co. Cork, Ireland]",52.3664513,-7.7642398
Clarke Wayne,"[55 Richmond Avenue, Monkstown, Monkstown, Co. Cork, Ireland]",51.84891891,-8.33218956
Londis,"[Blakestown SC Blakestown 15, Mulhuddart, Blanchardstown, Dublin 15, Ireland]",53.398159,-6.4014201
Iceland,"[120 Lower Georges Street, Dún Laoghaire, Dun Laoghaire, Co. Dublin, Ireland]",53.29359818,-6.13465023
McCarthys,"[Clondalkin, Neilstown, Dublin 22, Ireland]",53.3385696,-6.39816
Spar Mountoval,"[Mount Ovel Village, Rochestown, Dún Laoghaire, Dun Laoghaire, Co. Dublin, Ireland]",53.29359818,-6.13465023
Bloomfields Food Hall,"[Dún Laoghaire, Dun Laoghaire, Co. Dublin, Ireland]",53.29359818,-6.13465023
Centra Quickstop,"[113 Dun Laoghaire SC, Dún Laoghaire, Dun Laoghaire, Co. Dublin, Ireland]",53.29359818,-6.13465023
B & P Stores Ltd,"[48 Cross Avenue, Dún Laoghaire, Dun Laoghaire, Co. Dublin, Ireland]",53.2912712,-6.1401
Musgrave Supervalu Centra Ltd,"[Gresham House, Marine Road, Dún Laoghaire, Dun Laoghaire, Co. Dublin, Ireland]",53.2933807,-6.1349301
Centra Stores,"[U3 Loughlinstown Shopping Centre, Dún Laoghaire, Ballybrack, Co. Kerry, Ireland]",53.2492104,-6.1328902
Supermarket Savers Ltd,"[55 Mulgrave Street, Dún Laoghaire, Dun Laoghaire, Co. Dublin, Ireland]",53.2907982,-6.1367402
Mace,"[Mariner House, 17 Adelaide St, Dún Laoghaire, Dun Laoghaire, Co. Dublin, Ireland]",53.2918701,-6.1313806
Sea Thrill Ltd,"[Head Office, East Pier, Dún Laoghaire, Dun Laoghaire, Co. Dublin, Ireland]",53.29359818,-6.13465023
Dowd Centra,"[Unit 1 Foxborough Road, Lucan, Lucan, Co. Dublin, Ireland]",53.3380508,-6.42553
Spar,"[67 Upper Georges Street, Dún Laoghaire, Dun Laoghaire, Co. Dublin, Ireland]",53.2898865,-6.1301808
Gourmet Smoked Foods Ltd,"[Unit 2 Whitestown Industrial Estate, Tallaght, Dublin 24, Ireland]",53.2802582,-6.3815198
Corrig Stores,"[Corrig Road, Dún Laoghaire, Dun Laoghaire, Co. Dublin, Ireland]",53.2907791,-6.1331701
Marron's Food Hall,"[162 The Square Shopping cntr, Tallaght, Dublin 24, Ireland]",53.2947807,-6.4794102
Hayes Sean,"[8 Forster Walk Lucan, Lucan, Lucan, Co. Dublin, Ireland]",53.3474693,-6.42665
English Dennis Londis Top Shop,"[40 Sallynoggin Road, Salynoggin, Dun Laoghaire, Co. Dublin, Ireland]",53.29359818,-6.13465023
Grainger Day To Day,"[35 Johnstown Road, Glenageary, Dun Laoghaire, Co. Dublin, Ireland]",53.2695389,-6.1444402
Free Richard Ltd,"[63 Glasthule Road, Sandycove, Dun Laoghaire, Co. Dublin, Ireland]",53.29359818,-6.13465023
Centra Supermarket,"[City West, Kingswood, Dublin 24, Ireland]",53.31029892,-6.365369797
Spar,"[Glenageary Shopping Centre, Cabinteely, Dublin 18, Ireland]",53.2690887,-6.2128
Spar,"[Portmarnock Strand Road, Portmarnock, Portmarnock, Dublin 13, Ireland]",53.4242935,-6.1331983
Supervalu,"[Fortunestown, Springfield, City West, Tallaght, Dublin 24, Ireland]",53.2865982,-6.4145002
Francis O'Brien,"[East Square, Lucan, Athy, Co. Kildare, Ireland]",53.1564903,-6.9091201
Lynchs Of Lucan,"[Main Street, Lucan, Lucan, Co. Dublin, Ireland]",53.3585701,-6.4488902
Adm Supplies,"[Newcastle Golf Centre Peamount Lane, Lucan, Newcastle, Dublin 22, Ireland]",53.2952499,-6.4939799
Laurel Stores,"[1 Laruel Park, Lucan, Newcastle, Dublin 22, Ireland]",53.29880142,-6.494709969
Centra Foodstore,"[4 Main Street, Lucan, Lucan, Dublin 22, Ireland]",53.3209686,-6.3937402
Superquinn Colleague Services Centre,"[Newcastle Road, Lucan, Lucan, Co. Dublin, Ireland]",53.3342285,-6.4565601
Eurospar,"[Unit 7 Main st Applewood, Swords, Swords, Co. Dublin, Ireland]",53.4575195,-6.2209001
Kilternan Stores,"[Golden Ball ctges Kilternan, Kiltiernan, Sandyford, Dublin 18, Ireland]",53.26736832,-6.2292099
Gazebo,"[The Pavilions Shopping cntr, Swords, Swords, Co. Dublin, Ireland]",53.44449997,-6.225240231
Tesco Ireland,"[Hillcrest Estate, Lucan, Lucan, Co. Dublin, Ireland]",53.3499489,-6.4503999
Spar,"[Lucan, Finnstown, Co. Dublin, Ireland]",53.33589935,-6.46668005
Spar,"[Dodsboro Road, Lucan, Lucan, Co. Dublin, Ireland]",53.3528519,-6.4608498
Dynan Liam Family Business,"[9 Wyattville Close, Loughlinstown, Ballybrack, Co. Kerry, Ireland]",53.2523003,-6.1241698
All Wrapped Up By Lady Darbanville,"[Hilltown House, Clonee, Dublin 15, Ireland]",53.40205,-6.39153
Spar,"[Ballybrack 4 Military Road, Shankill, Killiney, Dublin 18, Ireland]",53.3267288,-6.2663202
All Wrapped Up,"[Hilton House, Clonee, Dublin 15, Ireland]",53.40205,-6.39153
Carolans Londis Supermarket,"[Beechmount Shopping Centre, Trim Road, Navan, Co. Meath, Ireland]",53.62237,-6.69056
Centra Foodstore,"[Laurel Lodge Shop Centre, Dublin 15, Ireland]",53.3790283,-6.3708401
Hennessy Patk,"[Bridge house, Newcastle, Newcastle, Dublin 22, Ireland]",53.29880142,-6.494709969
Village Stores,"[Main street, Newcastle, Newcastle, Dublin 22, Ireland]",53.2992401,-6.4957399
Jj McDonnell & Sons,"[Kilcullen, Co. Kildare, Ireland]",53.13036,-6.74564
Liam Davis,"[24 Dublin Road, Bray, Co. Wicklow, Ireland]",53.2091255,-6.1153474
McArdle A,"[Main Street, Clogherhead, Co. Louth, Ireland]",53.7933311,-6.23908
Spar,"[Bray 84 Main Street, Wicklow, Ireland]",53.2025299,-6.1103201
Green Tree,"[Herbert Road, Bray, Co. Wicklow, Ireland]",53.2005615,-6.1226201
Liam Grogan Grocers,"[Ballyboughal, Ballyboughal, Co. Dublin, Ireland]",53.51935959,-6.266799927
Malones General Store,"[Rathmolyon, Enfield, Co. Meath, Ireland]",53.41429901,-6.830470085
Ryan Grocery,"[Enfield, Co. Meath, Ireland]",53.41429901,-6.830470085
Londis,"[The Lodge Monread, Naas, Co. Kildare, Ireland]",53.2913208,-6.67946
ALDI - Bray,"[Boghall Road, County Wicklow, Co. Carlow, Ireland]",53.1881485,-6.1139002
Day James Paul Boghall Stores,"[Boghall Road, Bray, Co. Wicklow, Ireland]",53.1881485,-6.1139002
Adams Of Bettystown,"[Bettystown, Co. Louth, Ireland]",53.6985397,-6.2443399
The Organic Supermarket,"[2C Main Street, Blackrock, Blackrock, Co. Dublin, Ireland]",53.3019,-6.17826
General Store,"[93 Ranelagh vlge, Dublin 6, Ireland]",53.3239212,-6.2519302
Eurospar,"[Main Street, Rush, Rush, Co. Dublin, Ireland]",53.5225601,-6.0960498
Pick o'the Crop,"[8 Main St Upper, Rush, Rush, Co. Dublin, Ireland]",53.52399826,-6.111800194
Central Stores,"[1a St Lawerence Road, Howth, Howth, Dublin 13, Ireland]",53.3869896,-6.0688701
AJ's Mini Market,"[191 u3 Glenview Park, Tallaght, Tallaght, Dublin 24, Ireland]",53.2887383,-6.3439698
Wilde Ivan,"[Millenium House, Kilbush, Rush, Rush, Co. Dublin, Ireland]",53.5224,-6.09478
Supervalu,"[Hacketstown, Co. Carlow, Ireland]",52.8654,-6.55853
Elizabeth Barron,"[The Bush, Dunshaughlin, Co. Meath, Ireland]",53.5102005,-6.543600082
Davis Tony,"[Ballivor, Co. Meath, Ireland]",53.53283,-6.96543
Patrick Martin Grocers,"[Ballivor, Co. Meath, Ireland]",53.53283,-6.96543
Blacklion Store's,"[Greystone, Wicklow, Ireland]",53.1447411,-6.0629702
Loughlin O'Sullivan,"[Main Street, Garristown, Ashbourne, Co. Meath, Ireland]",53.52220154,-6.41242981
Donnybrook Fair,"[Grattan Court, Lower Kindlestown, Co. Wicklow, Ireland]",53.1446411,-6.0781501
MJ Grough Grocers,"[Garristown, Garristown, Co. Dublin, Ireland]",53.56760025,-6.382500172
Supervalu,"[Ashbourne Town Cntr, Garristown, Garristown, Co. Dublin, Ireland]",53.56760025,-6.382500172
Nicholas Dunne,"[Barrack Street, Ballymore Eustace, Co. Kildare, Ireland]",53.1332588,-6.6124201
Centra,"[Dunshaughlin, Co. Meath, Ireland]",53.5141,-6.54118
Kelly's Vincent Supermarket,"[Main Street, Naul, Foynes, Co. Limerick, Ireland]",52.6112785,-9.1073198
The Shop,"[4 Beashwood, Kildare, Ireland]",53.1564903,-6.9091201
C & T Supermarket,"[8 Shenick Road, Skerries, Skerries, Co. Dublin, Ireland]",53.5709114,-6.1076899
Darcys Foodstore,"[1 Mourne Court, Skerries, Skerries, Co. Dublin, Ireland]",53.5794792,-6.1268601
Supervalu,"[Church Street, Skerries, Skerries, Co. Dublin, Ireland]",53.57804219,-6.107427289
Ballys,"[7 Main Street, Balbriggan, Balbriggan, Co. Dublin, Ireland]",53.592057,-6.190050537
Drumree Stores,"[Drumree, Co. Meath, Ireland]",53.50715,-6.58191
Drumee Stores,"[Drumree, Co. Meath, Ireland]",53.50715,-6.58191
For Goodness Sake,"[88A Strand Street, Skerries, Skerries, Co. Dublin, Ireland]",53.5792274,-6.1067419
T Corry Grocers,"[Dublin Street, Balbriggan, Balbriggan, Co. Dublin, Ireland]",53.5984993,-6.1847301
John Ryan Supermarket,"[Main Street, Ratoath, Co. Meath, Ireland]",53.507679,-6.4612498
Buckley K E,"[79 Hampton Street, Balbriggan, Balbriggan, Co. Dublin, Ireland]",53.6063194,-6.1773901
Martin Carey,"[51 Hampton Street, Balbriggan, Balbriggan, Co. Dublin, Ireland]",53.6072693,-6.1793799
Prout John,"[Dublin Road, Naas, Co. Kildare, Ireland]",53.3422508,-6.5173302
Crystals Superstores,"[Popular Square Dublin Road, Naas, Co. Kildare, Ireland]",53.3422508,-6.5173302
Hennessy Tony,"[Sallins Road, Naas, Co. Kildare, Ireland]",53.2839813,-6.6803999
Spar,"[Sallin's Road, Naas, Co. Kildare, Ireland]",53.2839813,-6.6803999
Spar Balbriggan,"[16-18 Drogheda Street, Balbriggan, Balbriggan, Co. Dublin, Ireland]",53.6104584,-6.1849699
Campbells Foodstore,"[16 Drogheda Street, Balbriggan, Balbriggan, Co. Dublin, Ireland]",53.6104088,-6.1841202
Supervalu,"[Drogheda Street, Balbriggan, Balbriggan, Co. Dublin, Ireland]",53.620121,-6.1978002
Cyril Campbell Grocers,"[A16 Drogheda Street, Balbriggan, Balbriggan, Co. Dublin, Ireland]",53.620121,-6.1978002
Supervalu,"[Haggard Street, Trim, Co. Meath, Ireland]",53.5590096,-6.7894902
Hillside Stores,"[Hillside Kilcullen, Naas, Co. Kildare, Ireland]",53.1332397,-6.7403798
Vivo Conveinience Store,"[Unit 4 Castle Village, Celbridge, Celbridge, Naas, Co. Kildare, Ireland]",53.21580124,-6.666940212
Glennon's,"[Allenwood Cross, Naas, Co. Kildare, Ireland]",53.2840004,-6.8599401
Spar,"[Stephen Street, Dunlavin, Naas, Co. Kildare, Ireland]",53.0572014,-6.7009201
Brian Devine,"[Kilmeague, Naas, Co. Kildare, Ireland]",53.21580124,-6.666940212
Charles Kelly,"[Stratford On Slaney, Naas, Co. Kildare, Ireland]",53.21580124,-6.666940212
Londis Supermarket,"[Stephen Street, Dunlavin, Naas, Co. Kildare, Ireland]",53.0572014,-6.7009201
Spar The Gem,"[Poplar Square, Naas, Co. Kildare, Ireland]",53.2195511,-6.6612902
Hennessy's Supermarket,"[Moylers town, 2 Milehouse, Naas, Co. Kildare, Ireland]",53.172821,-6.7055202
Wards General Merchant,"[Cooleragh Coill Dubh, Naas, Co. Kildare, Ireland]",53.2937393,-6.8204398
Centra Foodmarket,"[Main Street, Dunlavin, Naas, Co. Kildare, Ireland]",53.1337509,-6.6152
Tesco Ireland,"[Omni Centre, Santry, South Inner City, Dublin, Ireland]",53.3441,-6.26749
Spar,"[Ballymoss Rd, Sandyford Industrial Estate, Sandyford, Stillorgan, Dublin 18, Ireland]",53.27778207,-6.211169958
Mccafferty Seamus Spar,"[Sth Main Street, Naas, Co. Kildare, Ireland]",53.2168999,-6.6643801
J & F Farrell,"[Main Street, Castledermot, Kildare, Ireland]",52.912899,-6.83741
Flemings,"[Fair Green, Naas, Co. Kildare, Ireland]",53.3987007,-6.6684999
Pound City,"[The Arcade, Newbridge, Co. Kildare, Ireland]",53.1668282,-6.7979102
Martin O'donoghue,"[Church Road, Greystones, Co. Wicklow, Ireland]",53.14645,-6.0665202
Quinns Superstore,"[Mill Street, Baltinglass, Co. Kildare, Ireland]",52.9422493,-6.7118502
Victory's Supermarket,"[Main Street, Dunleer, Co. Louth, Ireland]",53.831459,-6.3948998
Vincent Malone,"[Caragh, Naas, Co. Kildare, Ireland]",53.2388687,-6.7308898
Cummins,"[Prosperous, Co. Kildare, Ireland]",53.28808,-6.75615
Kiltale Stores,"[Kiltale, Co. Meath, Ireland]",53.52458,-6.66531
Centra,"[Marine Road, Dún Laoghaire, Dun Laoghaire, Co. Dublin, Ireland]",53.2933807,-6.1349301
Smyth & Holmes,"[Summerhill, Co. Meath, Ireland]",53.48057175,-6.731790066
Spar,"[Newbridge Moorefield, Curragh, Co. Kildare, Ireland]",53.17342,-6.8082199
Centra,"[280 Rathmines Rd Lower, Rathgar, Dublin 6, Ireland]",53.3223305,-6.26544
Centra - Myers,"[Marine Rd, Dún Laoghaire, Dun Laoghaire, Co. Dublin, Ireland]",53.2933807,-6.1349301
Fagan Christopher,"[99 Phibsboro Road, Phibsboro, Dublin 7, Ireland]",53.3529282,-6.2846699
Leinster Stores,"[59a Leinster Street North, Phibsboro, Phibsboro, Dublin 7, Ireland]",53.3644104,-6.2753
Windmill Stores,"[22 Windmill Road, Crumlin, Dublin 12, Ireland]",53.3264008,-6.30899
Murphy Ml,"[34 Ferndale Avenue, Glasnevin, Dublin 11, Ireland]",53.3874016,-6.28262
Ignatius Niland,"[1 St Marys Park, Walkinstown, Walkinstown, Dublin 12, Ireland]",53.3239212,-6.3219399
Shanard Convenience Store,"[39 Shanard Road, Whitehall, Dublin 9, Ireland]",53.3908501,-6.2571001
Centra Quickstop,"[Unit 7 Main Street, Finglas, Finglas, Dublin 11, Ireland]",53.3889885,-6.29883
Iceland,"[Main Street, Finglas, Finglas, Dublin 11, Ireland]",53.3889885,-6.29883
McHugh Centra,"[85 Rosemount Avenue, Artane, Dublin 5, Ireland]",53.380249,-6.1986299
Spar,"[9 Cardiffbridge Road, Finglas, Finglas, Dublin 11, Ireland]",53.3893318,-6.3112998
Mace,"[131 St Peters Road, Crumlin, Walkinstown, Dublin 12, Ireland]",53.3122101,-6.32725
Freshways Ltd,"[Poppintree Industrial Estate, Finglas, Ballymun, Finglas, Dublin 11, Ireland]",53.40071664,-6.285196164
Costcutter Supermarket,"[3 Arbour Field Terrace, Dundrum Road, Windy Arbour, Windy Arbour, Dublin 14, Ireland]",53.3042984,-6.249249935
Bus Stop Newsagents,"[Frascati Shopping Centre, Mount Merrion, Blackrock, Co. Dublin, Ireland]",53.29850006,-6.174600124
Spar,"[15 Claddagh Garden, Ballyfermot, Ballyfermot, Dublin 10, Ireland]",53.3406792,-6.3661699
Matthews Patk,"[Keenogue, Julianstown, Co. Louth, Ireland]",53.6717491,-6.28478
Tesco Ireland,"[Greenhills Road, Tymon, Tallaght, Dublin 24, Ireland]",53.3006706,-6.3531499
General Supplies,"[Collinstown Business Park Santry, Santry, Dublin 9, Ireland]",53.3924789,-6.2460799
Musgrave Supervalu Centra Ltd,"[Ballyowen Industrial Park, Clondalkin, Clondalkin, Clondalkin, Dublin 22, Ireland]",53.3328094,-6.3954601
O'toole Barry,"[Unit 1 St Dominicks Road, Tallaght, Tallaght, Dublin 24, Ireland]",53.2852097,-6.3558402
Super Duper Market,"[Unit 9 Bawnogue Shoppping Centre, Clondalkin, Dublin 22, Ireland]",53.34806824,-6.248270035
Brendans Super Save,"[Unit 6B Rowlagh Shopping Centre, Clondalkin, Dublin 22, Ireland]",53.3478584,-6.3954301
Iceland,"[Iceland Supermrkt Tallaght, Tallaght, Tallaght, Dublin 24, Ireland]",53.2859192,-6.3615298
Superquinn HQ,"[PO Box 99, Sutton Cross, Howth, Dublin 13, Ireland]",53.3897209,-6.11028
Gerrys Mini Market,"[Mountview Shopping Centre, Clonsilla, Clonsilla, Dublin 15, Ireland]",53.3909988,-6.4064498
Oat Well Service Ltd,"[Main Street, Swords, Swords, Co. Dublin, Ireland]",53.4575195,-6.2209001
SPAR Finnstown,"[Newcastle Road, Lucan, Lucan, Co. Dublin, Ireland]",53.3342285,-6.4565601
Coogan Sean & Anne,"[Brownstown, Navan, Co. Meath, Ireland]",53.6323395,-6.55971
ASAP Quality Foods Ltd,"[Ashbrook, Leixlip, Co. Kildare, Ireland]",53.3653107,-6.5125799
Sheerans Foodstore,"[Main Street, Hacketstown, Co. Carlow, Ireland]",52.8651314,-6.55825
Martin Cowley,"[The Square, Kildare, Ireland]",53.15610123,-6.914440155
Mccormack Bros,"[The Square, Kildare, Ireland]",53.15610123,-6.914440155
Southwell's Stores,"[The Square, Kildare, Ireland]",53.15610123,-6.914440155
Spar,"[Ballalease, Donabate, Donabate, Co. Dublin, Ireland]",53.48712158,-6.148459911
Eamonn Dargan Grocers,"[Enfield, Co. Meath, Ireland]",53.41429901,-6.830470085
John Moran General Store,"[Hill of Down, Enfield, Co. Meath, Ireland]",53.41429901,-6.830470085
Supervalu,"[Rathanagan Road, Monasterevin, Co. Kildare, Ireland]",53.1425896,-7.0570302
Bens Mini Market,"[79 Castle Street, Bray, Co. Wicklow, Ireland]",53.2067909,-6.1132898
Connollys Foodstore,"[Ashford, Co. Wicklow, Ireland]",53.01182,-6.10821
Aga Polish Food,"[42 Castle Street, Bray, Co. Wicklow, Ireland]",53.207279,-6.113366138
William Winder,"[Parkmore, Baltinglass, Co. Kildare, Ireland]",52.937851,-6.7045498
African/Afro Carribean Superstore,"[30 James Street, Dublin Road, Drogheda, Co. Louth, Ireland]",53.7129517,-6.3478498
Byrne's,"[Dublin Road, Drogheda, Co. Louth, Ireland]",53.712429,-6.3385
Egans Food Hall Ltd,"[Blackbull Dublin Road, Drogheda, Co. Louth, Ireland]",53.712429,-6.3385
Sean Carolan Victualler,"[Rathdrinagh, Beauparc, Navan, Co. Meath, Ireland]",53.6665115,-6.5167599
John's Centra,"[Platin Road, Drogheda, Co. Louth, Ireland]",53.7076111,-6.35287
Cost Cutters ( Laroudette),"[130 Marian Park, Drogheda, Co. Louth, Ireland]",53.7079926,-6.3598304
Monaghan General Store,"[Mullagh, Kells, Co. Meath, Ireland]",53.8135986,-6.9490499
Aloysius Hackett,"[Main Street, Rathangan, Co. Kildare, Ireland]",53.2210693,-6.9953699
Bell Patk J,"[John's gate, Drogheda, Co. Louth, Ireland]",53.72430038,-6.323460102
Martins Village Shop,"[Main Street, Rathnew, Co. Wicklow, Ireland]",52.994091,-6.0799499
Crowes Supervalu,"[Stockwell lane, Drogheda, Co. Louth, Ireland]",53.7143707,-6.3530402
Kirwan Fish Merchants,"[55 Laurence Street, Drogheda, Co. Louth, Ireland]",53.7148399,-6.3501501
Supervalu,"[Abbey Centre, 41 West Street, Drogheda, Co. Louth, Ireland]",53.7153282,-6.35533
Spar Supermarket,"[Wheaton Hall Shop cntr, Drogheda, Co. Louth, Ireland]",53.7101593,-6.32902
Ambrose Carr General Store,"[12 Peter Street, Drogheda, Co. Louth, Ireland]",53.7156105,-6.3510499
Carr Ambrose,"[12 Peter Street, Drogheda, Co. Louth, Ireland]",53.7156105,-6.3510499
Butterflys Centra,"[Rathmullan Road, Drogheda, Co. Louth, Ireland]",53.7147598,-6.3677602
Patrick Heaney,"[58 Chord Road, Drogheda, Co. Louth, Ireland]",53.7173309,-6.34231
The Gate Stores,"[Laurence Gate, Drogheda, Co. Louth, Ireland]",53.7154388,-6.3488498
Spar,"[Scarlet Street, Drogheda, Co. Louth, Ireland]",53.7188988,-6.34444
Cecilla Moore General Store,"[Sundays Gate, Drogheda, Co. Louth, Ireland]",53.7186813,-6.34903
Qmart,"[Mell, Co. Louth, Ireland]",53.91374588,-6.409504414
Nicolas Shop,"[Mill House Main Street, Duleek, Drogheda, Co. Louth, Ireland]",53.7933311,-6.23908
Wade John,"[33 Platten Road, Drogheda, Co. Louth, Ireland]",53.72430038,-6.323460102
Mcdonnells Shop,"[5 Hardmans gdns, Drogheda, Co. Louth, Ireland]",53.7199707,-6.3501601
Mell Stores,"[Mell Lower, Drogheda, Co. Louth, Ireland]",53.7312393,-6.3909702
Matthew Donnelly General Store,"[59 Pearse Park, Drogheda, Co. Louth, Ireland]",53.7207298,-6.3467598
Firststore Ltd,"[20 Morehampton Road, Ballsbridge, Donnybrook, Dublin 4, Ireland]",53.3269806,-6.2427902
M Kavanagh & Sons Ltd,"[5A Crushrod Avenue, Drogheda, Co. Louth, Ireland]",53.7214584,-6.34446
Duck Lane Stores,"[Smithfield vlge, Drumcondra, Dublin 7, Ireland]",53.3487511,-6.27841
Loughboy Stores,"[Upper Mell, Co. Louth, Ireland]",53.91374588,-6.409504414
Terry Carroll,"[11 Beechgrove, Drogheda, Co. Louth, Ireland]",53.722641,-6.34975
Windmill Stores,"[40 Windmill Road, Drogheda, Co. Louth, Ireland]",53.7227516,-6.3561301
Village Food Store,"[Main Street, Rathangan, Co. Kildare, Ireland]",53.2210693,-6.9953699
Brookville Stores,"[67 Brookville Park, Drogheda, Co. Louth, Ireland]",53.7239685,-6.3482499
Trim Road Service Station,"[Trim Road, Navan, Co. Meath, Ireland]",53.62237,-6.69056
Perrys Supermarket,"[56 Leinster Street, Athy, Co. Kildare, Ireland]",52.9928246,-6.9811845
Shaw & Sons Ltd,"[64 North Main Street, Wicklow, Ireland]",52.9804916,-6.0416799
Durkin Owen,"[Tully, Kildare, Ireland]",53.14238,-6.90251
Only Natural Health Food,"[79 North Main Street, Wicklow, Ireland]",52.9804916,-6.0416799
Seaview Fish,"[The Shop, Kilmore Quay, Wicklow, Ireland]",52.97850037,-6.036650181
Richard O'Toole,"[Kilopedder, Greystone, Wicklow, Ireland]",52.97850037,-6.036650181
Londis,"[Our Ladys Island Grocery, Our Lane dys Island, Wicklow, Ireland]",52.97850037,-6.036650181
Lett & Co Ltd,"[Batt Street, Wicklow, Ireland]",52.9822693,-6.04006
Summerhill Stores,"[Glendale Summerhill, Wicklow, Ireland]",52.97855,-6.0351601
McCleane William,"[Francis Street, Wicklow, Ireland]",52.9806786,-6.0436201
Vincent Codd Shopkeeper,"[Rathure, Wicklow, Ireland]",52.9806786,-6.0436201
Noel Doyle & Eugene,"[Murntown, Wicklow, Ireland]",52.97850037,-6.036650181
Rainbow Wholefoods,"[Walkers Mall, North Main Street, Wicklow, Ireland]",52.9802094,-6.0409598
M Boyle General Store,"[Boyne Road, Navan, Co. Meath, Ireland]",53.6542206,-6.6705098
Manzor Jas,"[Corner House, Clane, Co. Kildare, Ireland]",53.29140091,-6.689169884
B & M Stores,"[13 Railway Street, Navan, Co. Meath, Ireland]",53.6492119,-6.6862502
Betty Fitzpatrick,"[9 Weston Close, Wicklow, Ireland]",52.9774208,-6.0417399
Blake Peter,"[45 Parnell Park, Navan, Co. Meath, Ireland]",53.6465187,-6.6932502
Spar (statoil),"[Sallins Road, Naas, Co. Kildare, Ireland]",53.2839813,-6.6803999
Morning Star Mini Market,"[Lynchs Cross Tullyallen, Drogheda, Co. Louth, Ireland]",53.7373886,-6.4267302
Marban Mini Market Ltd,"[8 Convent Road, Wicklow, Ireland]",52.9762611,-6.0409799
Green Acres,"[19 Ludlow Street, Navan, Co. Meath, Ireland]",53.6526184,-6.6837401
Food Basket,"[Commons Road, Navan, Co. Meath, Ireland]",53.6365509,-6.7137198
Q-Mart,"[Kennedy Road, Navan, Co. Meath, Ireland]",53.6533394,-6.6876998
Musgrave Supervalu Centra Ltd,"[2 Earls Meadow Road, 7 Ballivor, Navan, Co. Meath, Ireland]",53.65423965,-6.682310104
Bush The,"[Cutbush, Curragh, Co. Kildare, Ireland]",53.1221809,-6.82898
